customer_id,country,customer_age,account_age_days
CUST_01821,Germany,45,1496
CUST_01822,Germany,52,568
CUST_01823,Spain,60,849
CUST_01824,Italy,28,1144
CUST_01825,Spain,48,301
CUST_01826,Netherlands,66,1058
CUST_01827,Germany,65,1272
CUST_01828,Belgium,56,1171
CUST_01829,Italy,53,622
CUST_01830,France,47,1005
CUST_01831,Belgium,40,144
CUST_01832,Spain,36,292
CUST_01833,Netherlands,29,1359
CUST_01834,Spain,32,1475
CUST_01835,Italy,48,236
CUST_01836,Spain,60,332
CUST_01837,Germany,54,141
CUST_01838,France,54,1470
CUST_01839,Belgium,32,1338
CUST_01840,Germany,46,214
CUST_01841,France,67,930
CUST_01842,France,60,250
CUST_01843,France,43,1497
CUST_01844,Spain,61,1170
CUST_01845,Belgium,19,1123
CUST_01846,Germany,37,927
CUST_01847,Germany,32,1123
CUST_01848,Germany,69,651
CUST_01849,Italy,21,456
CUST_01850,Spain,39,673
CUST_01851,France,67,597
CUST_01852,Italy,55,472
CUST_01853,Italy,40,630
CUST_01854,Italy,43,1190
CUST_01855,Belgium,68,533
CUST_01856,France,28,160
CUST_01857,Italy,45,247
CUST_01858,Netherlands,19,717
CUST_01859,Italy,25,200
CUST_01860,Spain,46,641
CUST_01861,Italy,28,1021
CUST_01862,Spain,54,1182
CUST_01863,Germany,35,86
CUST_01864,Netherlands,67,1234
CUST_01865,Belgium,31,275
CUST_01866,Belgium,27,173
CUST_01867,Germany,52,1104
CUST_01868,Germany,26,397
CUST_01869,Germany,52,247
CUST_01870,Spain,28,645
CUST_01871,Italy,61,1310
CUST_01872,Germany,29,1209
CUST_01873,Netherlands,20,471
CUST_01874,Italy,56,870
CUST_01875,Spain,31,985
CUST_01876,Netherlands,45,728
CUST_01877,Netherlands,28,905
CUST_01878,Netherlands,56,805
CUST_01879,France,42,791
CUST_01880,Netherlands,38,974
CUST_01881,Spain,27,952
CUST_01882,Italy,60,964
CUST_01883,Spain,32,54
CUST_01884,Italy,36,835
CUST_01885,Germany,65,793
CUST_01886,Netherlands,39,1113
CUST_01887,Germany,38,463
CUST_01888,Germany,69,908
CUST_01889,Spain,61,1119
CUST_01890,Belgium,49,939
CUST_01891,Germany,67,594
CUST_01892,France,40,135
CUST_01893,Italy,30,125
CUST_01894,Germany,22,197
CUST_01895,Netherlands,21,71
CUST_01896,Spain,45,133
CUST_01897,Spain,31,1257
CUST_01898,Germany,25,549
CUST_01899,France,26,311
CUST_01900,Italy,68,1096
CUST_01901,Netherlands,52,976
CUST_01902,Germany,54,1163
CUST_01903,Italy,38,1263
CUST_01904,Germany,35,778
CUST_01905,Spain,50,860
CUST_01906,Germany,25,78
CUST_01907,Belgium,68,144
CUST_01908,France,66,1208
CUST_01909,France,34,532
CUST_01910,Germany,60,1015
CUST_01911,France,48,100
CUST_01912,Italy,51,1041
CUST_01913,Belgium,23,1389
CUST_01914,France,39,96
CUST_01915,France,31,996
CUST_01916,Spain,20,1266
CUST_01917,Italy,29,210
CUST_01918,Netherlands,53,642
CUST_01919,France,29,726
CUST_01920,France,62,632
CUST_01921,Spain,19,277
CUST_01922,Germany,19,1267
CUST_01923,Spain,32,388
CUST_01924,France,40,278
CUST_01925,Italy,46,667
CUST_01926,Germany,34,979
CUST_01927,Netherlands,49,1141
CUST_01928,Netherlands,24,692
CUST_01929,Spain,47,205
CUST_01930,Germany,45,752
CUST_01931,Netherlands,31,455
CUST_01932,Netherlands,61,800
CUST_01933,Netherlands,47,732
CUST_01934,Spain,34,110
CUST_01935,Spain,49,956
CUST_01936,Italy,63,167
CUST_01937,France,23,1486
CUST_01938,Italy,68,499
CUST_01939,Netherlands,41,379
CUST_01940,Germany,23,1179
CUST_01941,Germany,44,1362
CUST_01942,France,35,1283
CUST_01943,Italy,41,1398
CUST_01944,Spain,54,339
CUST_01945,Italy,41,1073
CUST_01946,Netherlands,55,1031
CUST_01947,France,51,298
CUST_01948,Germany,57,1056
CUST_01949,France,64,799
CUST_01950,France,32,45
CUST_01951,Germany,28,635
CUST_01952,Germany,39,1411
CUST_01953,Netherlands,41,842
CUST_01954,Spain,18,1186
CUST_01955,Belgium,35,1365
CUST_01956,Belgium,61,511
CUST_01957,Spain,29,924
CUST_01958,France,60,1358
CUST_01959,Spain,45,298
CUST_01960,Italy,57,443
CUST_01961,Germany,24,54
CUST_01962,France,40,345
CUST_01963,Italy,38,600
CUST_01964,France,51,754
CUST_01965,Netherlands,28,1037
CUST_01966,Netherlands,39,1329
CUST_01967,Germany,59,418
CUST_01968,France,52,751
CUST_01969,France,69,473
CUST_01970,Germany,46,1028
CUST_01971,Germany,59,1480
CUST_01972,Italy,45,1110
CUST_01973,France,35,726
CUST_01974,Netherlands,31,1000
CUST_01975,France,35,750
CUST_01976,Belgium,45,397
CUST_01977,France,41,371
CUST_01978,France,25,333
CUST_01979,Italy,59,793
CUST_01980,Italy,62,1427
CUST_01981,Germany,25,845
CUST_01982,Italy,21,141
CUST_01983,Netherlands,44,907
CUST_01984,Netherlands,53,1059
CUST_01985,Germany,22,959
CUST_01986,Germany,50,732
CUST_01987,Spain,66,875
CUST_01988,Netherlands,51,973
CUST_01989,France,47,308
CUST_01990,Spain,25,411
CUST_01991,Italy,56,42
CUST_01992,Germany,64,332
CUST_01993,Spain,43,189
CUST_01994,Germany,54,183
CUST_01995,Italy,51,783
CUST_01996,Spain,24,210
CUST_01997,Belgium,57,1233
CUST_01998,Germany,45,406
CUST_01999,Germany,56,805
CUST_02000,France,56,1221
CUST_02001,France,45,1267
CUST_02002,Germany,31,1203
CUST_02003,Belgium,67,45
CUST_02004,Germany,55,1144
CUST_02005,France,21,1173
CUST_02006,Italy,59,282
CUST_02007,France,35,1113
CUST_02008,Italy,61,1319
CUST_02009,Germany,65,1462
CUST_02010,Netherlands,42,60
CUST_02011,Germany,24,1074
CUST_02012,Germany,55,760
CUST_02013,Belgium,45,318
CUST_02014,Germany,22,527
CUST_02015,Netherlands,20,1458
CUST_02016,France,61,577
CUST_02017,France,48,990
CUST_02018,Italy,64,161
CUST_02019,Germany,59,1377
CUST_02020,Spain,37,887
CUST_02021,Belgium,36,1185
CUST_02022,Netherlands,65,550
CUST_02023,Belgium,28,59
CUST_02024,Germany,57,656
CUST_02025,France,20,1354
CUST_02026,France,40,33
CUST_02027,Spain,24,1378
CUST_02028,Belgium,40,538
CUST_02029,France,24,1290
CUST_02030,Spain,63,45
CUST_02031,Germany,51,1026
CUST_02032,Netherlands,59,1499
CUST_02033,Netherlands,36,985
CUST_02034,Belgium,26,1283
CUST_02035,Spain,65,1160
CUST_02036,France,68,1442
CUST_02037,Germany,35,292
CUST_02038,Germany,58,1118
CUST_02039,Germany,65,294
CUST_02040,France,62,1391
CUST_02041,Italy,59,1354
CUST_02042,Netherlands,42,407
CUST_02043,Netherlands,69,1228
CUST_02044,Germany,31,992
CUST_02045,Italy,61,1205
CUST_02046,Spain,42,505
CUST_02047,Germany,36,1319
CUST_02048,Spain,56,358
CUST_02049,Netherlands,32,1216
CUST_02050,Germany,33,467
CUST_02051,Netherlands,44,1396
CUST_02052,Netherlands,57,1420
CUST_02053,Germany,27,1252
CUST_02054,Belgium,21,45
CUST_02055,Italy,68,1349
CUST_02056,Spain,36,897
CUST_02057,Netherlands,45,540
CUST_02058,France,38,1013
CUST_02059,Spain,64,1292
CUST_02060,Netherlands,31,610
CUST_02061,Germany,50,1354
CUST_02062,Netherlands,65,35
CUST_02063,Italy,27,1273
CUST_02064,Netherlands,36,1048
CUST_02065,Germany,47,1486
CUST_02066,Italy,39,836
CUST_02067,Germany,20,1439
CUST_02068,France,54,648
CUST_02069,Germany,58,1348
CUST_02070,France,35,1171
CUST_02071,Italy,28,434
CUST_02072,Netherlands,65,1026
CUST_02073,Germany,19,623
CUST_02074,Italy,29,595
CUST_02075,Italy,23,781
CUST_02076,Italy,60,41
CUST_02077,Germany,57,1262
CUST_02078,Netherlands,61,194
CUST_02079,Belgium,46,907
CUST_02080,Italy,47,1347
CUST_02081,Germany,19,107
CUST_02082,Germany,26,1487
CUST_02083,Netherlands,64,643
CUST_02084,Belgium,19,898
CUST_02085,Netherlands,46,841
CUST_02086,Netherlands,50,1130
CUST_02087,Germany,27,1101
CUST_02088,Spain,51,796
CUST_02089,Italy,61,111
CUST_02090,France,25,238
CUST_02091,Italy,54,1498
CUST_02092,Belgium,50,551
CUST_02093,Germany,64,1082
CUST_02094,Netherlands,23,1357
CUST_02095,France,61,1023
CUST_02096,Italy,57,494
CUST_02097,Netherlands,62,1499
CUST_02098,Spain,36,657
CUST_02099,Italy,49,810
CUST_02100,France,44,1481
CUST_02101,Belgium,18,588
CUST_02102,Netherlands,60,1412
CUST_02103,Germany,69,989
CUST_02104,Spain,50,120
CUST_02105,Italy,57,1106
CUST_02106,France,49,889
CUST_02107,Italy,22,1257
CUST_02108,Belgium,34,585
CUST_02109,France,25,185
CUST_02110,Belgium,59,31
CUST_02111,Germany,51,1410
CUST_02112,Germany,26,854
CUST_02113,Germany,40,831
CUST_02114,Italy,52,1012
CUST_02115,Spain,67,1111
CUST_02116,Germany,24,1307
CUST_02117,France,32,1233
CUST_02118,Spain,37,522
CUST_02119,Germany,67,698
CUST_02120,Italy,42,1088
CUST_02121,Italy,20,104
CUST_02122,Netherlands,63,973
CUST_02123,Belgium,41,1342
CUST_02124,France,51,400
CUST_02125,Belgium,63,616
CUST_02126,Spain,39,358
CUST_02127,Spain,28,619
CUST_02128,Germany,65,806
CUST_02129,Italy,25,333
CUST_02130,France,56,608
CUST_02131,Germany,60,250
CUST_02132,Germany,52,1008
CUST_02133,Netherlands,66,1217
CUST_02134,Netherlands,63,404
CUST_02135,Spain,55,1273
CUST_02136,Italy,25,1307
CUST_02137,Germany,54,217
CUST_02138,Spain,44,1244
CUST_02139,Germany,45,1442
CUST_02140,Italy,57,1268
CUST_02141,Italy,51,1428
CUST_02142,Netherlands,49,1139
CUST_02143,Spain,32,503
CUST_02144,France,61,873
CUST_02145,Netherlands,34,560
CUST_02146,Italy,50,1100
CUST_02147,Netherlands,64,1118
CUST_02148,France,63,992
CUST_02149,Netherlands,69,504
CUST_02150,Italy,33,1199
CUST_02151,France,46,975
CUST_02152,Germany,26,1435
CUST_02153,Spain,50,1119
CUST_02154,Italy,66,546
CUST_02155,Germany,46,1146
CUST_02156,Germany,30,455
CUST_02157,Germany,38,1147
CUST_02158,France,38,162
CUST_02159,Netherlands,22,1487
CUST_02160,Spain,27,1394
CUST_02161,Spain,23,343
CUST_02162,Spain,68,620
CUST_02163,France,30,1265
CUST_02164,Italy,18,1038
CUST_02165,Netherlands,37,188
CUST_02166,Belgium,64,1321
CUST_02167,Spain,63,690
CUST_02168,Germany,25,777
CUST_02169,Spain,27,830
CUST_02170,France,26,439
CUST_02171,Spain,66,1409
CUST_02172,Germany,58,709
CUST_02173,Germany,20,1246
CUST_02174,Italy,28,1324
CUST_02175,Germany,29,143
CUST_02176,Italy,27,926
CUST_02177,France,42,1108
CUST_02178,Spain,66,94
CUST_02179,Spain,66,713
CUST_02180,Netherlands,42,1325
CUST_02181,France,28,1415
CUST_02182,Germany,53,175
CUST_02183,Germany,56,972
CUST_02184,France,43,1262
CUST_02185,Spain,31,1339
CUST_02186,Belgium,56,1063
CUST_02187,Italy,57,768
CUST_02188,Italy,18,215
CUST_02189,Italy,21,1187
CUST_02190,Spain,47,864
CUST_02191,France,29,838
CUST_02192,Belgium,52,200
CUST_02193,Spain,30,242
CUST_02194,Netherlands,69,56
CUST_02195,Germany,48,1043
CUST_02196,France,55,1121
CUST_02197,Netherlands,60,819
CUST_02198,Italy,40,437
CUST_02199,Netherlands,21,1162
CUST_02200,France,69,103
CUST_02201,Belgium,33,607
CUST_02202,Germany,24,709
CUST_02203,France,39,1315
CUST_02204,Germany,46,1421
CUST_02205,Spain,28,815
CUST_02206,Belgium,50,878
CUST_02207,France,46,899
CUST_02208,Italy,56,266
CUST_02209,France,29,756
CUST_02210,Belgium,24,1419
CUST_02211,Italy,56,1339
CUST_02212,Italy,59,407
CUST_02213,Germany,65,690
CUST_02214,Belgium,43,859
CUST_02215,Spain,57,935
CUST_02216,France,26,405
CUST_02217,Italy,58,648
CUST_02218,France,51,682
CUST_02219,Italy,62,1129
CUST_02220,Germany,30,1062
CUST_02221,Spain,53,225
CUST_02222,Netherlands,42,836
CUST_02223,Germany,41,922
CUST_02224,Germany,61,1343
CUST_02225,Germany,34,1114
CUST_02226,Netherlands,19,966
CUST_02227,France,30,1442
CUST_02228,Netherlands,48,876
CUST_02229,France,46,847
CUST_02230,France,67,593
CUST_02231,Spain,45,663
CUST_02232,Germany,44,708
CUST_02233,Belgium,32,1047
CUST_02234,Italy,48,37
CUST_02235,Spain,57,1422
CUST_02236,Netherlands,32,1098
CUST_02237,Italy,50,373
CUST_02238,Germany,37,825
CUST_02239,Germany,59,1428
CUST_02240,Germany,29,1080
CUST_02241,Italy,54,1246
CUST_02242,Germany,26,878
CUST_02243,Netherlands,40,1410
CUST_02244,Belgium,25,91
CUST_02245,Italy,49,1115
CUST_02246,Netherlands,65,451
CUST_02247,Germany,31,662
CUST_02248,Italy,44,821
CUST_02249,Netherlands,42,580
CUST_02250,Germany,30,1433
CUST_02251,Germany,38,1330
CUST_02252,Belgium,62,635
CUST_02253,Spain,48,1484
CUST_02254,Italy,54,1168
CUST_02255,Italy,65,1174
CUST_02256,Netherlands,60,554
CUST_02257,Netherlands,22,928
CUST_02258,France,30,1469
CUST_02259,France,45,192
CUST_02260,France,60,816
CUST_02261,Italy,42,939
CUST_02262,Spain,68,1011
CUST_02263,Italy,52,1390
CUST_02264,France,64,408
CUST_02265,Spain,56,1377
CUST_02266,Spain,24,202
CUST_02267,Netherlands,55,1029
CUST_02268,Spain,49,93
CUST_02269,Germany,20,1154
CUST_02270,Netherlands,62,1375
CUST_02271,Germany,56,1004
CUST_02272,France,54,95
CUST_02273,Netherlands,67,487
CUST_02274,Spain,39,482
CUST_02275,Belgium,25,1312
CUST_02276,Spain,34,1479
CUST_02277,Spain,69,1008
CUST_02278,Netherlands,44,207
CUST_02279,Spain,50,309
CUST_02280,Germany,63,373
CUST_02281,France,34,1070
CUST_02282,France,59,325
CUST_02283,Netherlands,29,231
CUST_02284,Germany,65,991
CUST_02285,Germany,63,713
CUST_02286,France,44,1247
CUST_02287,Belgium,65,1202
CUST_02288,France,25,404
CUST_02289,Netherlands,40,64
CUST_02290,Germany,59,1422
CUST_02291,Spain,66,58
CUST_02292,France,46,804
CUST_02293,Germany,67,250
CUST_02294,Netherlands,37,82
CUST_02295,Germany,33,820
CUST_02296,Germany,34,1406
CUST_02297,Germany,33,1445
CUST_02298,Germany,36,105
CUST_02299,Germany,25,523
CUST_02300,France,55,146
CUST_02301,Italy,55,309
CUST_02302,Netherlands,46,1228
CUST_02303,Netherlands,58,775
CUST_02304,France,53,978
CUST_02305,Belgium,43,793
CUST_02306,France,48,324
CUST_02307,Germany,61,1047
CUST_02308,Spain,29,1074
CUST_02309,Germany,34,1126
CUST_02310,France,32,871
CUST_02311,Netherlands,26,1089
CUST_02312,Italy,56,1286
CUST_02313,Netherlands,59,526
CUST_02314,Spain,65,235
CUST_02315,Belgium,29,455
CUST_02316,Germany,49,73
CUST_02317,France,42,1144
CUST_02318,France,56,634
CUST_02319,France,35,483
CUST_02320,France,32,624
CUST_02321,Belgium,49,1386
CUST_02322,Spain,23,536
CUST_02323,Spain,61,823
CUST_02324,France,60,50
CUST_02325,Italy,69,1281
CUST_02326,Belgium,52,1429
CUST_02327,Italy,51,1183
CUST_02328,Germany,55,649
CUST_02329,Spain,22,443
CUST_02330,Germany,35,1124
CUST_02331,France,33,1457
CUST_02332,Germany,25,1450
CUST_02333,Spain,42,366
CUST_02334,Spain,49,939
CUST_02335,Germany,43,305
CUST_02336,France,69,921
CUST_02337,Netherlands,39,42
CUST_02338,France,48,1056
CUST_02339,Germany,60,1007
CUST_02340,France,27,1277
CUST_02341,Italy,29,1003
CUST_02342,Germany,45,204
CUST_02343,Germany,23,1438
CUST_02344,France,37,270
CUST_02345,Belgium,22,576
CUST_02346,Spain,40,43
CUST_02347,Spain,26,1248
CUST_02348,France,46,1450
CUST_02349,Netherlands,33,1484
CUST_02350,Germany,63,1359
CUST_02351,Spain,39,1387
CUST_02352,Belgium,25,754
CUST_02353,Spain,37,1463
CUST_02354,Italy,68,32
CUST_02355,Spain,31,720
CUST_02356,Germany,56,776
CUST_02357,Belgium,54,798
CUST_02358,Germany,67,901
CUST_02359,Netherlands,51,524
CUST_02360,Germany,28,446
CUST_02361,Germany,57,1444
CUST_02362,France,50,1426
CUST_02363,France,48,657
CUST_02364,Netherlands,61,1105
CUST_02365,Netherlands,51,1429
CUST_02366,Germany,67,1448
CUST_02367,Germany,24,1050
CUST_02368,Netherlands,66,171
CUST_02369,France,40,1139
CUST_02370,Spain,63,75
CUST_02371,Spain,24,873
CUST_02372,Italy,42,1038
CUST_02373,Spain,20,1291
CUST_02374,France,55,39
CUST_02375,Spain,37,693
CUST_02376,France,51,602
CUST_02377,France,66,678
CUST_02378,Italy,61,942
CUST_02379,France,61,669
CUST_02380,Italy,47,645
CUST_02381,Italy,34,727
CUST_02382,Italy,27,938
CUST_02383,Belgium,52,207
CUST_02384,France,37,898
CUST_02385,France,35,1059
CUST_02386,Netherlands,62,882
CUST_02387,France,61,336
CUST_02388,Spain,44,577
CUST_02389,Spain,66,356
CUST_02390,Spain,53,1409
CUST_02391,France,40,424
CUST_02392,Germany,49,329
CUST_02393,France,27,778
CUST_02394,Germany,28,314
CUST_02395,Italy,55,359
CUST_02396,France,23,79
CUST_02397,Germany,58,802
CUST_02398,Germany,64,407
CUST_02399,Spain,51,1029
CUST_02400,Spain,53,803
CUST_02401,France,54,1197
CUST_02402,Germany,34,1113
CUST_02403,France,57,897
CUST_02404,France,57,1128
CUST_02405,Spain,29,32
CUST_02406,Spain,38,777
CUST_02407,France,57,304
CUST_02408,Germany,36,244
CUST_02409,Belgium,20,358
CUST_02410,Netherlands,35,284
CUST_02411,Spain,68,1440
CUST_02412,Germany,36,155
CUST_02413,Netherlands,64,796
CUST_02414,Germany,23,1377
CUST_02415,Netherlands,33,1257
CUST_02416,Belgium,25,1225
CUST_02417,France,65,246
CUST_02418,Germany,35,1298
CUST_02419,Germany,69,1389
CUST_02420,France,65,1351
CUST_02421,Germany,60,861
CUST_02422,Germany,56,211
CUST_02423,Italy,66,363
CUST_02424,Netherlands,66,540
CUST_02425,France,29,412
CUST_02426,Belgium,62,1252
CUST_02427,Germany,27,361
CUST_02428,Belgium,24,1218
CUST_02429,France,63,1295
CUST_02430,Italy,18,929
CUST_02431,Spain,66,671
CUST_02432,Italy,53,1280
CUST_02433,Belgium,38,663
CUST_02434,France,54,480
CUST_02435,Belgium,69,225
CUST_02436,France,41,1257
CUST_02437,France,42,487
CUST_02438,France,24,859
CUST_02439,Netherlands,59,286
CUST_02440,Germany,34,1325
CUST_02441,Netherlands,46,38
CUST_02442,Netherlands,47,790
CUST_02443,Italy,24,978
CUST_02444,Italy,50,1254
CUST_02445,France,24,1112
CUST_02446,France,41,916
CUST_02447,France,28,422
CUST_02448,Germany,26,1172
CUST_02449,Germany,29,428
CUST_02450,France,52,360
CUST_02451,France,21,1320
CUST_02452,Belgium,53,509
CUST_02453,Netherlands,45,163
CUST_02454,France,30,945
CUST_02455,Netherlands,40,964
CUST_02456,Germany,36,384
CUST_02457,France,59,613
CUST_02458,Spain,54,654
CUST_02459,Netherlands,56,1160
CUST_02460,France,41,319
CUST_02461,Belgium,33,854
CUST_02462,Italy,50,658
CUST_02463,Spain,29,1048
CUST_02464,Netherlands,51,661
CUST_02465,Spain,24,1200
CUST_02466,Germany,28,356
CUST_02467,France,48,1468
CUST_02468,Germany,46,239
CUST_02469,Netherlands,30,1349
CUST_02470,Netherlands,48,1451
CUST_02471,Germany,19,1156
CUST_02472,Belgium,56,665
CUST_02473,Belgium,32,897
CUST_02474,Spain,28,1262
CUST_02475,Netherlands,51,457
CUST_02476,Italy,56,422
CUST_02477,Germany,21,855
CUST_02478,Italy,28,945
CUST_02479,Germany,46,1162
CUST_02480,Italy,19,377
CUST_02481,France,33,79
CUST_02482,Italy,56,945
CUST_02483,Belgium,30,1158
CUST_02484,Germany,54,1473
CUST_02485,Netherlands,34,1426
CUST_02486,Belgium,38,1080
CUST_02487,Netherlands,61,997
CUST_02488,Italy,36,829
CUST_02489,Netherlands,24,1326
CUST_02490,France,55,1046
CUST_02491,France,25,678
CUST_02492,Germany,30,1393
CUST_02493,Italy,54,330
CUST_02494,France,19,1318
CUST_02495,Netherlands,58,195
CUST_02496,Netherlands,28,345
CUST_02497,Netherlands,41,30
CUST_02498,Italy,23,1049
CUST_02499,Belgium,43,1314
CUST_02500,France,24,92
CUST_02501,Italy,56,512
CUST_02502,Italy,36,1374
CUST_02503,Netherlands,23,1254
CUST_02504,Belgium,60,251
CUST_02505,Germany,46,181
CUST_02506,Germany,60,673
CUST_02507,Italy,56,655
CUST_02508,France,19,246
CUST_02509,Italy,36,225
CUST_02510,Italy,21,1255
CUST_02511,Germany,23,1024
CUST_02512,Italy,66,1044
CUST_02513,France,54,676
CUST_02514,Netherlands,45,1287
CUST_02515,Spain,47,1194
CUST_02516,Belgium,24,737
CUST_02517,Germany,26,1110
CUST_02518,Netherlands,42,1195
CUST_02519,Spain,50,751
CUST_02520,Spain,18,669
CUST_02521,Spain,68,135
CUST_02522,Germany,23,194
CUST_02523,France,35,244
CUST_02524,France,27,1124
CUST_02525,Italy,45,119
CUST_02526,France,28,903
CUST_02527,Germany,50,1281
CUST_02528,Belgium,18,1132
CUST_02529,Germany,30,637
CUST_02530,Belgium,54,378
CUST_02531,Spain,37,923
CUST_02532,Italy,18,275
CUST_02533,France,69,301
CUST_02534,Germany,20,432
CUST_02535,Spain,35,1169
CUST_02536,Italy,58,1488
CUST_02537,Spain,31,1495
CUST_02538,Germany,48,1225
CUST_02539,Italy,44,1069
CUST_02540,Italy,34,990
CUST_02541,Spain,63,927
CUST_02542,Italy,46,1109
CUST_02543,Italy,53,1156
CUST_02544,Spain,54,313
CUST_02545,Germany,43,546
CUST_02546,Netherlands,34,647
CUST_02547,Germany,39,1331
CUST_02548,France,42,641
CUST_02549,France,19,779
CUST_02550,Germany,39,1322
CUST_02551,France,22,429
CUST_02552,Germany,21,115
CUST_02553,Italy,53,349
CUST_02554,Belgium,23,1085
CUST_02555,Germany,69,365
CUST_02556,Belgium,38,80
CUST_02557,Netherlands,30,1132
CUST_02558,France,54,203
CUST_02559,Germany,42,530
CUST_02560,Netherlands,43,105
CUST_02561,Italy,56,345
CUST_02562,Spain,37,1426
CUST_02563,Germany,50,1134
CUST_02564,Germany,31,726
CUST_02565,France,53,1039
CUST_02566,France,34,761
CUST_02567,Germany,38,1124
CUST_02568,France,63,998
CUST_02569,Italy,33,883
CUST_02570,Belgium,63,695
CUST_02571,France,33,681
CUST_02572,Belgium,37,1124
CUST_02573,France,46,75
CUST_02574,Netherlands,45,1100
CUST_02575,Germany,25,1475
CUST_02576,Spain,41,178
CUST_02577,Belgium,20,939
CUST_02578,Spain,42,1183
CUST_02579,France,36,485
CUST_02580,Spain,50,906
CUST_02581,Germany,19,995
CUST_02582,Italy,32,898
CUST_02583,Netherlands,39,958
CUST_02584,France,27,1053
CUST_02585,Netherlands,35,1030
CUST_02586,Spain,39,803
CUST_02587,Germany,63,273
CUST_02588,Spain,66,503
CUST_02589,Germany,44,411
CUST_02590,Spain,30,1156
CUST_02591,Italy,50,518
CUST_02592,Italy,22,1090
CUST_02593,Netherlands,43,1386
CUST_02594,Netherlands,30,426
CUST_02595,Germany,44,325
CUST_02596,Italy,31,136
CUST_02597,France,41,889
CUST_02598,Netherlands,20,983
CUST_02599,France,64,559
CUST_02600,Germany,68,1136
CUST_02601,Spain,66,963
CUST_02602,Germany,47,317
CUST_02603,Spain,52,735
CUST_02604,France,65,244
CUST_02605,Germany,31,1334
CUST_02606,Netherlands,29,761
CUST_02607,Germany,45,373
CUST_02608,France,61,223
CUST_02609,Spain,46,187
CUST_02610,Germany,60,494
CUST_02611,Italy,34,133
CUST_02612,Germany,57,63
CUST_02613,Germany,66,1155
CUST_02614,Spain,38,668
CUST_02615,France,40,354
CUST_02616,Germany,37,720
CUST_02617,France,28,621
CUST_02618,France,51,170
CUST_02619,Italy,27,503
CUST_02620,France,27,1084
CUST_02621,Italy,60,913
CUST_02622,Italy,23,92
CUST_02623,France,53,1140
CUST_02624,Belgium,41,333
CUST_02625,France,29,1114
CUST_02626,Belgium,60,425
CUST_02627,Germany,40,363
CUST_02628,Spain,44,815
CUST_02629,Netherlands,62,440
CUST_02630,France,54,313
CUST_02631,Spain,23,495
CUST_02632,Spain,18,109
CUST_02633,Germany,23,813
CUST_02634,Germany,67,1130
CUST_02635,Spain,39,762
CUST_02636,Spain,58,1414
CUST_02637,Belgium,41,106
CUST_02638,Italy,42,538
CUST_02639,Belgium,32,1217
CUST_02640,Spain,43,1062
CUST_02641,France,25,1228
CUST_02642,Germany,68,491
CUST_02643,Italy,41,1360
CUST_02644,Spain,65,274
CUST_02645,Germany,55,151
CUST_02646,France,23,214
CUST_02647,Belgium,52,61
CUST_02648,Netherlands,59,1027
CUST_02649,France,18,791
CUST_02650,Netherlands,63,598
CUST_02651,Germany,53,339
CUST_02652,France,29,1425
CUST_02653,France,55,859
CUST_02654,Germany,28,1021
CUST_02655,Italy,29,1109
CUST_02656,France,59,820
CUST_02657,Italy,67,1326
CUST_02658,Italy,56,493
CUST_02659,Germany,24,707
CUST_02660,Spain,28,1008
CUST_02661,Netherlands,53,699
CUST_02662,Italy,69,1302
CUST_02663,Germany,48,727
CUST_02664,Spain,50,1023
CUST_02665,Spain,30,107
CUST_02666,France,35,563
CUST_02667,Germany,58,137
CUST_02668,Spain,41,1326
CUST_02669,Spain,26,793
CUST_02670,France,48,44
CUST_02671,Spain,58,399
CUST_02672,France,27,1357
CUST_02673,Spain,19,234
CUST_02674,Germany,55,1166
CUST_02675,Italy,32,894
CUST_02676,France,20,1306
CUST_02677,France,60,470
CUST_02678,Germany,48,1239
CUST_02679,Germany,23,888
CUST_02680,Netherlands,20,256
CUST_02681,France,28,557
CUST_02682,Italy,32,383
CUST_02683,Germany,62,652
CUST_02684,France,69,1054
CUST_02685,France,45,956
CUST_02686,Germany,27,1473
CUST_02687,Germany,55,1214
CUST_02688,France,64,190
CUST_02689,Netherlands,67,900
CUST_02690,France,67,1181
CUST_02691,Netherlands,24,1204
CUST_02692,Netherlands,32,473
CUST_02693,Germany,35,492
CUST_02694,Netherlands,35,1083
CUST_02695,Belgium,69,502
CUST_02696,Netherlands,58,586
CUST_02697,Spain,41,109
CUST_02698,France,19,1092
CUST_02699,Italy,57,269
CUST_02700,Italy,37,586
CUST_02701,Netherlands,51,619
CUST_02702,Belgium,60,1390
CUST_02703,Germany,43,1333
CUST_02704,Germany,24,1169
CUST_02705,Italy,55,298
CUST_02706,Italy,47,364
CUST_02707,Germany,59,341
CUST_02708,France,22,1106
CUST_02709,Germany,28,1121
CUST_02710,France,18,723
CUST_02711,Italy,51,63
CUST_02712,Netherlands,18,415
CUST_02713,France,36,278
CUST_02714,France,19,1164
CUST_02715,Germany,38,1147
CUST_02716,France,37,1463
CUST_02717,Spain,40,1232
CUST_02718,Belgium,38,1100
CUST_02719,Italy,41,823
CUST_02720,Germany,21,881
CUST_02721,Italy,29,903
CUST_02722,Italy,39,405
CUST_02723,Italy,37,753
CUST_02724,Netherlands,35,231
CUST_02725,France,18,474
CUST_02726,France,47,326
CUST_02727,Germany,50,1361
CUST_02728,Germany,41,522
CUST_02729,Germany,31,367
CUST_02730,Netherlands,53,952
CUST_02731,Spain,22,1119
