transaction_id,customer_id,merchant_id,transaction_timestamp,amount,transaction_type,payment_method,device_type,status,failure_reason,country,customer_age,account_age_days,merchant_name,merchant_category,merchant_country,is_international,high_value_flag,multiple_failures_flag,risk_flag
TXN_069777,CUST_02368,MER_050,2025-03-11 22:02:04,52.18,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_050,Electronics,Germany,True,False,False,False
TXN_003570,CUST_02368,MER_040,2025-03-13 20:40:32,47.62,Purchase,Credit Card,Tablet,Successful,,Netherlands,66,171,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_007824,CUST_02368,MER_017,2025-03-17 04:47:38,22.61,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_017,Entertainment,France,True,False,False,False
TXN_026699,CUST_02368,MER_033,2025-03-21 14:03:49,59.21,Purchase,Credit Card,Mobile,Successful,,Netherlands,66,171,Merchant_033,Travel,Netherlands,False,False,False,False
TXN_064371,CUST_02368,MER_013,2025-04-16 20:55:16,45.56,Purchase,Digital Wallet,Tablet,Successful,,Netherlands,66,171,Merchant_013,Electronics,Italy,True,False,False,False
TXN_050444,CUST_02368,MER_045,2025-04-19 07:21:40,74.27,Purchase,Debit Card,Desktop,Successful,,Netherlands,66,171,Merchant_045,Food & Dining,Netherlands,False,False,False,False
TXN_031953,CUST_02368,MER_027,2025-05-04 03:31:38,25.51,Purchase,Credit Card,Mobile,Successful,,Netherlands,66,171,Merchant_027,Digital Services,Netherlands,False,False,False,False
TXN_095802,CUST_02368,MER_035,2025-05-31 10:36:36,127.2,Refund,Digital Wallet,Mobile,Successful,,Netherlands,66,171,Merchant_035,E-commerce,Netherlands,False,False,False,False
TXN_079867,CUST_02368,MER_023,2025-06-18 06:33:04,29.49,Purchase,Bank Transfer,Mobile,Successful,,Netherlands,66,171,Merchant_023,Groceries,Germany,True,False,False,False
TXN_093872,CUST_02368,MER_048,2025-07-18 05:21:35,13.45,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_066794,CUST_02368,MER_047,2025-08-01 22:44:27,24.52,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_017309,CUST_02368,MER_034,2025-08-03 01:28:31,20.99,Subscription,Digital Wallet,Mobile,Successful,,Netherlands,66,171,Merchant_034,Groceries,Belgium,True,False,False,False
TXN_035592,CUST_02368,MER_048,2025-08-04 03:15:36,82.31,Purchase,Credit Card,Desktop,Successful,,Netherlands,66,171,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_065089,CUST_02368,MER_016,2025-08-06 07:50:22,15.79,Purchase,Digital Wallet,Desktop,Successful,,Netherlands,66,171,Merchant_016,E-commerce,Netherlands,False,False,False,False
TXN_025349,CUST_02368,MER_002,2025-08-30 12:41:25,74.03,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_002,Electronics,France,True,False,False,False
TXN_013191,CUST_02368,MER_040,2025-09-01 02:52:17,43.7,Purchase,Credit Card,Desktop,Successful,,Netherlands,66,171,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_058952,CUST_02368,MER_003,2025-09-18 09:31:06,142.04,Purchase,Credit Card,Desktop,Successful,,Netherlands,66,171,Merchant_003,E-commerce,Spain,True,False,False,False
TXN_019477,CUST_02368,MER_033,2025-09-23 04:45:12,24.96,Purchase,Bank Transfer,Mobile,Successful,,Netherlands,66,171,Merchant_033,Travel,Netherlands,False,False,False,False
TXN_010745,CUST_02368,MER_039,2025-10-06 22:59:14,107.04,Purchase,Digital Wallet,Mobile,Successful,,Netherlands,66,171,Merchant_039,Entertainment,Belgium,True,False,False,False
TXN_036398,CUST_02368,MER_027,2025-10-14 00:53:39,39.44,Purchase,Credit Card,Mobile,Successful,,Netherlands,66,171,Merchant_027,Digital Services,Netherlands,False,False,False,False
TXN_080468,CUST_02368,MER_049,2025-10-16 03:01:30,44.24,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_049,Fashion,France,True,False,False,False
TXN_023853,CUST_02368,MER_017,2025-10-19 15:22:00,5.28,Purchase,Credit Card,Desktop,Successful,,Netherlands,66,171,Merchant_017,Entertainment,France,True,False,False,False
TXN_064630,CUST_02368,MER_040,2025-11-04 10:18:22,39.07,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_049690,CUST_02368,MER_008,2025-11-14 09:20:17,58.38,Purchase,Debit Card,Mobile,Successful,,Netherlands,66,171,Merchant_008,Fashion,Italy,True,False,False,False
TXN_006116,CUST_02368,MER_046,2025-11-28 13:00:04,41.22,Subscription,Digital Wallet,Tablet,Successful,,Netherlands,66,171,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_004246,CUST_02368,MER_043,2025-12-22 13:29:17,61.68,Purchase,Credit Card,Mobile,Successful,,Netherlands,66,171,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_034364,CUST_02368,MER_001,2025-12-30 20:33:34,25.94,Purchase,Debit Card,Desktop,Successful,,Netherlands,66,171,Merchant_001,Fashion,Netherlands,False,False,False,False
TXN_064855,CUST_02368,MER_013,2025-12-31 09:41:58,139.89,Purchase,Bank Transfer,Tablet,Successful,,Netherlands,66,171,Merchant_013,Electronics,Italy,True,False,False,False
TXN_089576,CUST_02369,MER_025,2025-01-11 08:03:30,64.68,Purchase,Debit Card,Desktop,Successful,,France,40,1139,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_055684,CUST_02369,MER_038,2025-03-24 15:29:09,22.33,Purchase,Credit Card,Desktop,Successful,,France,40,1139,Merchant_038,Food & Dining,Netherlands,True,False,False,False
TXN_067426,CUST_02369,MER_015,2025-04-02 00:59:15,15.75,Purchase,Debit Card,Mobile,Successful,,France,40,1139,Merchant_015,Travel,Spain,True,False,False,False
TXN_043625,CUST_02369,MER_032,2025-05-05 05:42:31,531.37,Purchase,Credit Card,Tablet,Successful,,France,40,1139,Merchant_032,Food & Dining,Italy,True,True,False,True
TXN_005753,CUST_02369,MER_017,2025-05-05 23:21:23,34.51,Purchase,Digital Wallet,Tablet,Successful,,France,40,1139,Merchant_017,Entertainment,France,False,False,False,False
TXN_087296,CUST_02369,MER_050,2025-05-25 05:30:00,185.43,Purchase,Debit Card,Tablet,Successful,,France,40,1139,Merchant_050,Electronics,Germany,True,False,False,False
TXN_047702,CUST_02369,MER_025,2025-05-28 15:53:29,23.05,Purchase,Credit Card,Mobile,Successful,,France,40,1139,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_048137,CUST_02369,MER_049,2025-06-06 13:05:55,73.97,Purchase,Credit Card,Tablet,Successful,,France,40,1139,Merchant_049,Fashion,France,False,False,False,False
TXN_057255,CUST_02369,MER_015,2025-06-06 15:33:43,8.83,Purchase,Credit Card,Mobile,Successful,,France,40,1139,Merchant_015,Travel,Spain,True,False,False,False
TXN_017603,CUST_02369,MER_045,2025-07-04 22:19:55,78.12,Purchase,Credit Card,Mobile,Successful,,France,40,1139,Merchant_045,Food & Dining,Netherlands,True,False,False,False
TXN_020214,CUST_02369,MER_023,2025-07-27 02:56:43,47.72,Purchase,Credit Card,Mobile,Successful,,France,40,1139,Merchant_023,Groceries,Germany,True,False,False,False
TXN_014142,CUST_02369,MER_023,2025-08-14 08:09:00,42.0,Purchase,Debit Card,Desktop,Successful,,France,40,1139,Merchant_023,Groceries,Germany,True,False,False,False
TXN_048942,CUST_02369,MER_011,2025-09-06 02:30:50,49.5,Purchase,Credit Card,Mobile,Successful,,France,40,1139,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_048730,CUST_02369,MER_004,2025-10-06 06:41:29,114.95,Purchase,Debit Card,Desktop,Successful,,France,40,1139,Merchant_004,E-commerce,Belgium,True,False,False,False
TXN_041858,CUST_02369,MER_021,2025-10-13 00:22:01,14.31,Purchase,Credit Card,Tablet,Failed,Authentication Failed,France,40,1139,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_052936,CUST_02369,MER_007,2025-11-28 14:06:49,33.8,Purchase,Debit Card,Mobile,Successful,,France,40,1139,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_088749,CUST_02369,MER_042,2025-12-10 02:14:05,27.79,Purchase,Credit Card,Tablet,Successful,,France,40,1139,Merchant_042,Travel,Italy,True,False,False,False
TXN_040050,CUST_02370,MER_024,2025-01-01 05:37:19,155.24,Purchase,Debit Card,Desktop,Successful,,Spain,63,75,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_079722,CUST_02370,MER_040,2025-01-07 01:33:43,42.28,Purchase,Debit Card,Mobile,Successful,,Spain,63,75,Merchant_040,Food & Dining,Spain,False,False,False,False
TXN_024472,CUST_02370,MER_017,2025-01-12 14:20:08,32.65,Purchase,Debit Card,Mobile,Successful,,Spain,63,75,Merchant_017,Entertainment,France,True,False,False,False
TXN_087779,CUST_02370,MER_022,2025-02-12 11:15:12,37.76,Purchase,Credit Card,Mobile,Successful,,Spain,63,75,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_004028,CUST_02370,MER_048,2025-03-14 04:42:11,65.31,Purchase,Credit Card,Mobile,Successful,,Spain,63,75,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_095642,CUST_02370,MER_044,2025-03-14 11:42:15,188.66,Purchase,Credit Card,Mobile,Successful,,Spain,63,75,Merchant_044,Groceries,Germany,True,False,False,False
TXN_002817,CUST_02370,MER_004,2025-04-11 18:53:07,79.84,Purchase,Digital Wallet,Mobile,Successful,,Spain,63,75,Merchant_004,E-commerce,Belgium,True,False,False,False
TXN_075399,CUST_02370,MER_003,2025-05-31 11:28:14,297.8,Purchase,Credit Card,Mobile,Failed,Insufficient Funds,Spain,63,75,Merchant_003,E-commerce,Spain,False,False,False,False
TXN_003106,CUST_02370,MER_023,2025-06-03 00:06:58,25.03,Purchase,Credit Card,Tablet,Successful,,Spain,63,75,Merchant_023,Groceries,Germany,True,False,False,False
TXN_057091,CUST_02370,MER_024,2025-06-12 05:09:11,19.97,Purchase,Credit Card,Desktop,Successful,,Spain,63,75,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_016031,CUST_02370,MER_034,2025-06-13 01:26:42,21.83,Purchase,Credit Card,Desktop,Successful,,Spain,63,75,Merchant_034,Groceries,Belgium,True,False,False,False
TXN_047451,CUST_02370,MER_015,2025-06-14 14:55:19,107.25,Subscription,Credit Card,Mobile,Successful,,Spain,63,75,Merchant_015,Travel,Spain,False,False,False,False
TXN_081587,CUST_02370,MER_009,2025-07-01 08:55:14,11.39,Purchase,Debit Card,Mobile,Successful,,Spain,63,75,Merchant_009,Food & Dining,Italy,True,False,False,False
TXN_074483,CUST_02370,MER_046,2025-07-05 19:51:19,83.73,Purchase,Debit Card,Mobile,Successful,,Spain,63,75,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_036125,CUST_02370,MER_008,2025-07-15 14:04:53,68.44,Purchase,Bank Transfer,Mobile,Successful,,Spain,63,75,Merchant_008,Fashion,Italy,True,False,False,False
TXN_048829,CUST_02370,MER_003,2025-08-26 16:35:05,79.88,Refund,Credit Card,Mobile,Successful,,Spain,63,75,Merchant_003,E-commerce,Spain,False,False,False,False
TXN_034047,CUST_02370,MER_010,2025-10-24 20:11:50,203.05,Subscription,Credit Card,Desktop,Successful,,Spain,63,75,Merchant_010,Food & Dining,Italy,True,False,False,False
TXN_097052,CUST_02370,MER_009,2025-10-30 13:58:37,39.61,Purchase,Digital Wallet,Desktop,Successful,,Spain,63,75,Merchant_009,Food & Dining,Italy,True,False,False,False
TXN_067738,CUST_02370,MER_045,2025-11-08 21:14:45,6.04,Purchase,Debit Card,Desktop,Successful,,Spain,63,75,Merchant_045,Food & Dining,Netherlands,True,False,False,False
TXN_091828,CUST_02370,MER_019,2025-12-14 16:06:45,31.61,Purchase,Bank Transfer,Desktop,Successful,,Spain,63,75,Merchant_019,Fashion,Germany,True,False,False,False
TXN_072541,CUST_02371,MER_033,2025-01-05 00:05:13,24.61,Purchase,Debit Card,Mobile,Successful,,Spain,24,873,Merchant_033,Travel,Netherlands,True,False,False,False
TXN_060177,CUST_02371,MER_046,2025-01-20 18:43:35,31.81,Purchase,Credit Card,Mobile,Failed,Authentication Failed,Spain,24,873,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_016388,CUST_02371,MER_002,2025-02-09 13:41:19,92.33,Purchase,Digital Wallet,Mobile,Successful,,Spain,24,873,Merchant_002,Electronics,France,True,False,False,False
TXN_085848,CUST_02371,MER_048,2025-02-12 10:10:26,47.31,Purchase,Credit Card,Mobile,Successful,,Spain,24,873,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_014414,CUST_02371,MER_033,2025-02-23 11:27:34,7.78,Purchase,Digital Wallet,Mobile,Successful,,Spain,24,873,Merchant_033,Travel,Netherlands,True,False,False,False
TXN_015885,CUST_02371,MER_002,2025-03-25 18:06:07,15.28,Purchase,Debit Card,Desktop,Successful,,Spain,24,873,Merchant_002,Electronics,France,True,False,False,False
TXN_033451,CUST_02371,MER_045,2025-05-16 12:15:13,69.02,Purchase,Credit Card,Mobile,Successful,,Spain,24,873,Merchant_045,Food & Dining,Netherlands,True,False,False,False
TXN_081798,CUST_02371,MER_014,2025-06-13 18:21:46,33.18,Purchase,Debit Card,Mobile,Successful,,Spain,24,873,Merchant_014,Groceries,Spain,False,False,False,False
TXN_065657,CUST_02371,MER_032,2025-07-10 19:29:24,192.12,Purchase,Debit Card,Mobile,Failed,Insufficient Funds,Spain,24,873,Merchant_032,Food & Dining,Italy,True,False,False,False
TXN_060356,CUST_02371,MER_005,2025-07-11 21:06:19,14.63,Purchase,Debit Card,Tablet,Successful,,Spain,24,873,Merchant_005,Travel,Italy,True,False,False,False
TXN_078105,CUST_02371,MER_014,2025-07-12 00:40:04,32.89,Purchase,Debit Card,Mobile,Successful,,Spain,24,873,Merchant_014,Groceries,Spain,False,False,False,False
TXN_044471,CUST_02371,MER_015,2025-08-12 00:01:28,47.31,Purchase,Digital Wallet,Mobile,Successful,,Spain,24,873,Merchant_015,Travel,Spain,False,False,False,False
TXN_083175,CUST_02371,MER_047,2025-08-19 06:42:09,57.61,Purchase,Credit Card,Mobile,Successful,,Spain,24,873,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_080729,CUST_02371,MER_003,2025-08-22 08:18:02,41.93,Purchase,Credit Card,Mobile,Successful,,Spain,24,873,Merchant_003,E-commerce,Spain,False,False,False,False
TXN_049395,CUST_02371,MER_014,2025-08-26 23:44:46,2.24,Purchase,Debit Card,Desktop,Successful,,Spain,24,873,Merchant_014,Groceries,Spain,False,False,False,False
TXN_069028,CUST_02371,MER_022,2025-08-29 23:33:30,54.63,Purchase,Debit Card,Mobile,Successful,,Spain,24,873,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_093163,CUST_02371,MER_001,2025-09-08 13:40:46,171.47,Purchase,Bank Transfer,Tablet,Successful,,Spain,24,873,Merchant_001,Fashion,Netherlands,True,False,False,False
TXN_035850,CUST_02371,MER_025,2025-09-09 23:50:13,99.84,Purchase,Debit Card,Desktop,Successful,,Spain,24,873,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_031060,CUST_02371,MER_029,2025-10-18 05:41:46,162.58,Purchase,Digital Wallet,Desktop,Successful,,Spain,24,873,Merchant_029,Fashion,Spain,False,False,False,False
TXN_052906,CUST_02371,MER_018,2025-11-09 07:02:28,122.98,Purchase,Digital Wallet,Mobile,Successful,,Spain,24,873,Merchant_018,Fashion,France,True,False,False,False
TXN_033775,CUST_02371,MER_023,2025-11-20 02:01:08,27.07,Purchase,Debit Card,Desktop,Successful,,Spain,24,873,Merchant_023,Groceries,Germany,True,False,False,False
TXN_024830,CUST_02371,MER_045,2025-12-13 14:31:25,243.86,Purchase,Digital Wallet,Desktop,Successful,,Spain,24,873,Merchant_045,Food & Dining,Netherlands,True,False,False,False
TXN_084393,CUST_02372,MER_050,2025-02-27 17:48:32,11.22,Purchase,Credit Card,Tablet,Successful,,Italy,42,1038,Merchant_050,Electronics,Germany,True,False,False,False
TXN_094584,CUST_02372,MER_046,2025-04-01 13:36:56,20.36,Purchase,Digital Wallet,Mobile,Successful,,Italy,42,1038,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_092723,CUST_02372,MER_020,2025-05-16 09:52:21,28.12,Purchase,Credit Card,Tablet,Successful,,Italy,42,1038,Merchant_020,Fashion,Belgium,True,False,False,False
TXN_036264,CUST_02372,MER_016,2025-05-17 09:51:22,54.55,Purchase,Credit Card,Mobile,Successful,,Italy,42,1038,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_009344,CUST_02372,MER_024,2025-06-19 21:50:11,38.68,Purchase,Bank Transfer,Tablet,Successful,,Italy,42,1038,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_004326,CUST_02372,MER_047,2025-07-11 10:28:53,102.4,Purchase,Debit Card,Desktop,Successful,,Italy,42,1038,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_088297,CUST_02372,MER_027,2025-07-12 17:12:46,117.28,Purchase,Debit Card,Mobile,Successful,,Italy,42,1038,Merchant_027,Digital Services,Netherlands,True,False,False,False
TXN_020664,CUST_02372,MER_035,2025-07-16 21:13:11,13.96,Purchase,Credit Card,Mobile,Successful,,Italy,42,1038,Merchant_035,E-commerce,Netherlands,True,False,False,False
TXN_080028,CUST_02372,MER_023,2025-09-13 22:25:58,95.91,Purchase,Digital Wallet,Desktop,Successful,,Italy,42,1038,Merchant_023,Groceries,Germany,True,False,False,False
TXN_004319,CUST_02372,MER_019,2025-09-18 19:32:15,60.05,Purchase,Debit Card,Tablet,Failed,Authentication Failed,Italy,42,1038,Merchant_019,Fashion,Germany,True,False,False,False
TXN_064875,CUST_02372,MER_047,2025-09-25 05:32:19,60.76,Purchase,Bank Transfer,Mobile,Successful,,Italy,42,1038,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_013700,CUST_02372,MER_012,2025-09-30 04:40:50,26.28,Purchase,Credit Card,Mobile,Successful,,Italy,42,1038,Merchant_012,Travel,Germany,True,False,False,False
TXN_070973,CUST_02372,MER_043,2025-10-15 09:04:45,48.85,Purchase,Credit Card,Desktop,Successful,,Italy,42,1038,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_091853,CUST_02372,MER_003,2025-11-03 13:19:12,74.94,Purchase,Digital Wallet,Desktop,Successful,,Italy,42,1038,Merchant_003,E-commerce,Spain,True,False,False,False
TXN_031523,CUST_02372,MER_011,2025-11-23 14:39:32,59.96,Purchase,Digital Wallet,Desktop,Successful,,Italy,42,1038,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_044987,CUST_02372,MER_030,2025-12-09 04:51:11,123.88,Subscription,Debit Card,Mobile,Successful,,Italy,42,1038,Merchant_030,Entertainment,Netherlands,True,False,False,False
TXN_024530,CUST_02372,MER_005,2025-12-22 14:23:35,34.97,Purchase,Credit Card,Mobile,Successful,,Italy,42,1038,Merchant_005,Travel,Italy,False,False,False,False
TXN_099041,CUST_02373,MER_022,2025-02-20 17:39:01,54.34,Purchase,Digital Wallet,Tablet,Successful,,Spain,20,1291,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_016120,CUST_02373,MER_039,2025-03-02 12:34:53,51.81,Refund,Credit Card,Desktop,Successful,,Spain,20,1291,Merchant_039,Entertainment,Belgium,True,False,False,False
TXN_027343,CUST_02373,MER_036,2025-03-20 08:46:53,21.24,Purchase,Digital Wallet,Mobile,Successful,,Spain,20,1291,Merchant_036,Electronics,Belgium,True,False,False,False
TXN_001036,CUST_02373,MER_044,2025-03-22 19:50:41,53.8,Purchase,Digital Wallet,Tablet,Successful,,Spain,20,1291,Merchant_044,Groceries,Germany,True,False,False,False
TXN_063612,CUST_02373,MER_016,2025-04-12 07:47:38,33.22,Purchase,Debit Card,Desktop,Successful,,Spain,20,1291,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_049837,CUST_02373,MER_033,2025-05-06 08:14:13,311.64,Purchase,Digital Wallet,Desktop,Successful,,Spain,20,1291,Merchant_033,Travel,Netherlands,True,False,False,False
TXN_046826,CUST_02373,MER_001,2025-06-08 01:34:50,56.99,Purchase,Debit Card,Mobile,Failed,Insufficient Funds,Spain,20,1291,Merchant_001,Fashion,Netherlands,True,False,False,False
TXN_001346,CUST_02373,MER_025,2025-07-08 08:40:04,157.32,Purchase,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_094200,CUST_02373,MER_022,2025-08-02 04:27:06,16.63,Purchase,Debit Card,Desktop,Successful,,Spain,20,1291,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_069128,CUST_02373,MER_016,2025-08-20 19:55:36,11.0,Purchase,Credit Card,Tablet,Successful,,Spain,20,1291,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_069386,CUST_02373,MER_035,2025-09-20 23:14:44,12.07,Purchase,Digital Wallet,Desktop,Successful,,Spain,20,1291,Merchant_035,E-commerce,Netherlands,True,False,False,False
TXN_095634,CUST_02373,MER_014,2025-09-24 21:49:13,32.19,Purchase,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_014,Groceries,Spain,False,False,False,False
TXN_018613,CUST_02373,MER_005,2025-09-29 22:31:35,42.08,Subscription,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_005,Travel,Italy,True,False,False,False
TXN_010716,CUST_02373,MER_047,2025-10-10 19:26:03,52.98,Subscription,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_047,Fashion,Belgium,True,False,False,False
TXN_038914,CUST_02373,MER_027,2025-10-15 11:46:55,79.65,Subscription,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_027,Digital Services,Netherlands,True,False,False,False
TXN_037495,CUST_02373,MER_022,2025-12-11 19:15:18,264.41,Purchase,Credit Card,Mobile,Successful,,Spain,20,1291,Merchant_022,Food & Dining,Italy,True,False,False,False
TXN_010454,CUST_02373,MER_011,2025-12-22 03:41:52,70.9,Refund,Bank Transfer,Mobile,Successful,,Spain,20,1291,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_075174,CUST_02373,MER_042,2025-12-24 04:04:21,95.36,Refund,Debit Card,Mobile,Successful,,Spain,20,1291,Merchant_042,Travel,Italy,True,False,False,False
TXN_085949,CUST_02373,MER_004,2025-12-29 16:08:55,71.25,Purchase,Debit Card,Desktop,Successful,,Spain,20,1291,Merchant_004,E-commerce,Belgium,True,False,False,False
TXN_016815,CUST_02374,MER_004,2025-01-07 14:51:36,21.85,Purchase,Digital Wallet,Desktop,Successful,,France,55,39,Merchant_004,E-commerce,Belgium,True,False,False,False
TXN_027227,CUST_02374,MER_024,2025-02-02 17:51:15,12.55,Purchase,Credit Card,Tablet,Successful,,France,55,39,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_087190,CUST_02374,MER_015,2025-02-08 10:32:48,7.35,Subscription,Debit Card,Mobile,Successful,,France,55,39,Merchant_015,Travel,Spain,True,False,False,False
TXN_079370,CUST_02374,MER_015,2025-03-02 02:07:49,26.19,Purchase,Debit Card,Tablet,Successful,,France,55,39,Merchant_015,Travel,Spain,True,False,False,False
TXN_010739,CUST_02374,MER_040,2025-04-01 11:34:05,11.9,Purchase,Credit Card,Mobile,Successful,,France,55,39,Merchant_040,Food & Dining,Spain,True,False,False,False
TXN_069869,CUST_02374,MER_044,2025-04-18 19:21:39,128.54,Purchase,Debit Card,Mobile,Successful,,France,55,39,Merchant_044,Groceries,Germany,True,False,False,False
TXN_096229,CUST_02374,MER_025,2025-04-27 16:50:20,47.97,Purchase,Digital Wallet,Desktop,Successful,,France,55,39,Merchant_025,Fashion,Netherlands,True,False,False,False
TXN_052658,CUST_02374,MER_024,2025-04-27 17:38:11,73.59,Purchase,Credit Card,Mobile,Successful,,France,55,39,Merchant_024,Fashion,Netherlands,True,False,False,False
TXN_092420,CUST_02374,MER_007,2025-04-29 17:33:42,60.93,Purchase,Digital Wallet,Mobile,Successful,,France,55,39,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_058221,CUST_02374,MER_010,2025-05-31 17:11:03,42.36,Purchase,Debit Card,Tablet,Successful,,France,55,39,Merchant_010,Food & Dining,Italy,True,False,False,False
TXN_042148,CUST_02374,MER_042,2025-06-14 12:45:30,31.57,Purchase,Debit Card,Mobile,Successful,,France,55,39,Merchant_042,Travel,Italy,True,False,False,False
TXN_032443,CUST_02374,MER_011,2025-07-06 21:06:14,168.73,Purchase,Credit Card,Mobile,Successful,,France,55,39,Merchant_011,Entertainment,Belgium,True,False,False,False
TXN_004584,CUST_02374,MER_046,2025-07-14 02:04:50,21.07,Purchase,Credit Card,Desktop,Successful,,France,55,39,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_092152,CUST_02374,MER_007,2025-07-28 21:16:59,166.46,Subscription,Credit Card,Mobile,Successful,,France,55,39,Merchant_007,Groceries,Netherlands,True,False,False,False
TXN_090536,CUST_02374,MER_043,2025-08-18 08:59:24,16.41,Purchase,Credit Card,Desktop,Successful,,France,55,39,Merchant_043,Entertainment,Belgium,True,False,False,False
TXN_050146,CUST_02374,MER_026,2025-08-23 13:36:30,11.37,Purchase,Credit Card,Desktop,Successful,,France,55,39,Merchant_026,E-commerce,France,False,False,False,False
TXN_018166,CUST_02374,MER_015,2025-10-11 23:18:47,72.32,Subscription,Bank Transfer,Mobile,Successful,,France,55,39,Merchant_015,Travel,Spain,True,False,False,False
TXN_038083,CUST_02374,MER_032,2025-12-20 08:45:43,28.56,Purchase,Credit Card,Mobile,Successful,,France,55,39,Merchant_032,Food & Dining,Italy,True,False,False,False
TXN_090943,CUST_02374,MER_021,2025-12-28 18:45:47,7.96,Purchase,Credit Card,Tablet,Successful,,France,55,39,Merchant_021,Electronics,Belgium,True,False,False,False
TXN_098405,CUST_02375,MER_005,2025-01-23 08:50:15,141.62,Refund,Credit Card,Tablet,Successful,,Spain,37,693,Merchant_005,Travel,Italy,True,False,False,False
TXN_020440,CUST_02375,MER_005,2025-02-14 05:01:13,93.58,Purchase,Credit Card,Desktop,Successful,,Spain,37,693,Merchant_005,Travel,Italy,True,False,False,False
TXN_013350,CUST_02375,MER_046,2025-02-16 14:52:42,19.58,Subscription,Debit Card,Mobile,Successful,,Spain,37,693,Merchant_046,Groceries,Belgium,True,False,False,False
TXN_062236,CUST_02375,MER_020,2025-02-26 10:17:06,91.02,Purchase,Credit Card,Mobile,Successful,,Spain,37,693,Merchant_020,Fashion,Belgium,True,False,False,False
TXN_005081,CUST_02375,MER_048,2025-03-08 02:34:37,26.43,Purchase,Credit Card,Desktop,Successful,,Spain,37,693,Merchant_048,Fashion,Belgium,True,False,False,False
TXN_007988,CUST_02375,MER_038,2025-03-11 04:30:05,40.07,Purchase,Credit Card,Mobile,Failed,Authentication Failed,Spain,37,693,Merchant_038,Food & Dining,Netherlands,True,False,False,False
TXN_073678,CUST_02375,MER_016,2025-05-04 02:33:18,41.97,Purchase,Debit Card,Mobile,Successful,,Spain,37,693,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_085196,CUST_02375,MER_016,2025-07-03 13:34:57,15.85,Purchase,Digital Wallet,Mobile,Successful,,Spain,37,693,Merchant_016,E-commerce,Netherlands,True,False,False,False
TXN_014156,CUST_02375,MER_032,2025-08-13 14:55:17,84.15,Purchase,Credit Card,Desktop,Successful,,Spain,37,693,Merchant_032,Food & Dining,Italy,True,False,False,False
TXN_048380,CUST_02375,MER_041,2025-08-20 00:47:56,47.23,Purchase,Debit Card,Desktop,Successful,,Spain,37,693,Merchant_041,Food & Dining,France,True,False,False,False
